sl_no,manufacturer,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,total,vehicle_type,year
2702,VEHICLE FACTORY JABALPUR,10.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,8.0,0.0,0.0,0.0,39.0,3W,2024
2703,VELOCIFERO (IMPORTER: KAWVELOCE MOTORS PVT LTD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3W,2024
2704,VENKATESHWARA ENGINEERING WORK,8.0,11.0,6.0,8.0,2.0,0.0,1.0,6.0,2.0,6.0,14.0,3.0,67.0,3W,2024
2705,VENKATESHWAR AGRO INDUSTRIES,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3W,2024
2706,VENUS AUTO WHEELS PVT LTD,27.0,26.0,28.0,33.0,24.0,21.0,39.0,49.0,41.0,56.0,43.0,53.0,440.0,3W,2024
2707,VENUS EQUIPMENT,8.0,15.0,15.0,13.0,17.0,10.0,13.0,10.0,8.0,10.0,9.0,16.0,144.0,3W,2024
2708,VERT EQUIPMENT PVT LTD,0.0,0.0,1.0,4.0,1.0,0.0,3.0,3.0,6.0,1.0,3.0,4.0,26.0,3W,2024
2709,VICTORIA E VEHICLES PVT. LTD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3W,2024
2710,VICTORY ELECTRIC INTERNATIONAL,224.0,196.0,207.0,144.0,206.0,196.0,195.0,204.0,200.0,178.0,195.0,198.0,0.0,3W,2024
2711,VIDARBHA TRAILERS,7.0,5.0,4.0,4.0,5.0,3.0,2.0,4.0,0.0,4.0,0.0,0.0,38.0,3W,2024
2712,VIJAYA ELECTRIC AUTO PVT LTD,44.0,20.0,6.0,12.0,30.0,12.0,10.0,11.0,23.0,29.0,15.0,12.0,224.0,3W,2024
2713,VIJAYALAKSHIMI ENGG WORKS,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3W,2024
2714,VIJAYALAKSHMI INDUSTRIES,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3W,2024
2715,VIJAYLAXMI AUTO GARAGE MALKANGIRI KUMUTIGUDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3W,2024
2716,VIJAYLAXMI ENGINEERING,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3W,2024
2717,VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,407.0,493.0,485.0,336.0,418.0,424.0,480.0,477.0,452.0,416.0,377.0,454.0,0.0,3W,2024
2718,VIJAYSHREE AUTOCOM LIMITED,26.0,23.0,8.0,14.0,10.0,31.0,30.0,21.0,8.0,8.0,5.0,7.0,191.0,3W,2024
2719,VIJEX STEEL FABRICATION,2.0,0.0,1.0,3.0,10.0,3.0,3.0,0.0,10.0,9.0,17.0,15.0,73.0,3W,2024
2720,VIKAS AGRO INDUSTRIES,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3W,2024
2721,VIKASH ENGINEERING WORKS,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3W,2024
2722,VIKASH TRAILERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3W,2024
2723,VIKAS TRAILORS BODY BUILDING WORKS AP213154392,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3W,2024
2724,VIKRANT ENGINEERING,6.0,9.0,2.0,1.0,13.0,10.0,11.0,4.0,5.0,2.0,1.0,3.0,67.0,3W,2024
2725,VIKRANT ENGINEERS TRAILOR CUTTACK KHAPURIA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,3W,2024
2726,VIMAL UNIVERSAL TRADE PVT LTD,45.0,100.0,119.0,134.0,113.0,75.0,111.0,74.0,87.0,100.0,150.0,101.0,0.0,3W,2024
2727,VINA ENGINEERING WORKS,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,13.0,3W,2024
2728,VINCI INDUSTRIAL CORPORATION,1.0,2.0,5.0,3.0,2.0,7.0,10.0,19.0,3.0,6.0,1.0,15.0,74.0,3W,2024
2729,VINTAGE VEHICLES,11.0,0.0,3.0,0.0,6.0,1.0,0.0,1.0,1.0,12.0,7.0,6.0,48.0,3W,2024
2730,VISHALA E-VEHICLES INDUSTRIES PRIVATE LIMITED,1.0,9.0,0.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,3W,2024
2731,VISHAL AGRICULTURAL WORKS,2.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,5.0,25.0,3W,2024
2732,VISHAL ENTERPRISES,5.0,1.0,2.0,2.0,3.0,6.0,0.0,2.0,6.0,12.0,13.0,26.0,78.0,3W,2024
2733,VISHAVKARMA ENGINEERING WORKS,40.0,81.0,78.0,17.0,10.0,2.0,11.0,33.0,65.0,16.0,9.0,18.0,380.0,3W,2024
2734,VISHWAKARMA AGRICULTURE UDHYOG,8.0,16.0,21.0,7.0,2.0,6.0,5.0,4.0,1.0,0.0,0.0,4.0,74.0,3W,2024
2735,VISHWAKARMA GNG INDUSTRY,20.0,12.0,15.0,8.0,27.0,47.0,33.0,14.0,15.0,3.0,3.0,10.0,207.0,3W,2024
2736,VISHWARUP ENTERPRISE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3W,2024
2737,VISHWAS AUTOMOBILES LLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,6.0,3.0,24.0,3W,2024
2738,VISWAKARMA AGRO INDUSTRIES,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,3W,2024
2739,"VISWANATH INDUSTRIES,BBSR",5.0,3.0,1.0,5.0,4.0,3.0,7.0,2.0,3.0,2.0,1.0,0.0,36.0,3W,2024
2740,VISWANATH INDUSTRIES BBSR LAXMISAGAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,5.0,16.0,3W,2024
2741,VITAN JAGADA AUTOMOBILE PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,5.0,3W,2024
2742,VIVEK MOTORS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,3W,2024
2743,VMP CONCRETE EQUIPMENTS PVT LTD,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,3W,2024
2744,VMT INDUSTRIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3W,2024
2745,VMT INDUSTRIES PVT LTD,31.0,20.0,26.0,22.0,24.0,25.0,18.0,9.0,15.0,30.0,20.0,12.0,252.0,3W,2024
2746,VOLKSWAGEN AG,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3W,2024
2747,VOLKSWAGEN INDIA PVT LTD,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3W,2024
2748,VOLTAS LIMITED,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,3W,2024
2749,VOLVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3W,2024
2750,VOLVO AUTO INDIA PVT LTD,243.0,178.0,163.0,148.0,126.0,150.0,147.0,115.0,118.0,176.0,157.0,140.0,0.0,3W,2024
2751,VOLVO CE INDIA PRIVATE LIMITED,37.0,60.0,52.0,58.0,43.0,41.0,32.0,38.0,31.0,43.0,49.0,54.0,538.0,3W,2024
2752,"""VOLVO GROUP INDIA PVT LTD""",169.0,43.0,21.0,122.0,77.0,58.0,18.0,57.0,123.0,130.0,47.0,65.0,930.0,3W,2024
2753,VOLVO GROUP TRUCKS CENTRAL EUROPE GMBH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3W,2024
2754,VOLVO TRUCKS CORPORATION,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3W,2024
2755,VORC MOTORS PVT LTD,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,9.0,3W,2024
2756,VRINDA ENTERPRISES,158.0,120.0,153.0,100.0,117.0,103.0,77.0,99.0,91.0,94.0,122.0,62.0,0.0,3W,2024
2757,V R WELDING WORKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3W,2024
2758,VSL INDUSTRIES,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3W,2024
2759,V S TRAILERS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3W,2024
2760,V.S.T. TILLERS TRACTORS LIMITED,483.0,341.0,318.0,163.0,165.0,144.0,205.0,245.0,185.0,205.0,235.0,526.0,0.0,3W,2024
2761,VST TILLER TRACTOR LTD,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3W,2024
2762,VST ZETOR PVT LTD,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,5.0,3.0,4.0,23.0,3W,2024
2763,V.T. ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,4.0,0.0,14.0,3W,2024
2764,V.V.A.AUTO INDUSTRIES PVT.LTD,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,3W,2024
2765,WAKEN MULTITECH PVT LTD,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3W,2024
2766,WARDWIZARD INNOVATIONS & MOBILITY LIMITED,983.0,843.0,0.0,0.0,0.0,901.0,854.0,736.0,648.0,703.0,981.0,787.0,0.0,3W,2024
2767,WARIVO MOTOR INDIA PVT LTD,0.0,3.0,4.0,6.0,6.0,3.0,1.0,0.0,2.0,2.0,51.0,40.0,118.0,3W,2024
2768,WASAN E-MOBILITY SOLUTIONS PVT LTD,7.0,1.0,2.0,6.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,23.0,3W,2024
2769,WASIM MEERA ENGG WORKS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,3W,2024
2770,WELKIN HEALTHCARE PVT LTD,1.0,0.0,22.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,3W,2024
2771,WHITE CARBON MOTORS PVT LTD,5.0,1.0,2.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,22.0,3W,2024
2772,WILLYS INDIA LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3W,2024
2773,WIRTGEN INDIA PVT LTD,53.0,57.0,49.0,61.0,59.0,42.0,38.0,21.0,39.0,46.0,33.0,32.0,530.0,3W,2024
2774,WISENT INFRATECH LLP,3.0,0.0,3.0,4.0,2.0,1.0,5.0,1.0,1.0,0.0,3.0,0.0,23.0,3W,2024
2775,WOX COOLERS PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3W,2024
2776,WUXI DONGMA (IMPORTER: DYNAM PRECISION),1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3W,2024
2777,WUXI JIYAYI (IMPORTER: IZANAU ELECTRIC LLP),9.0,10.0,13.0,13.0,7.0,6.0,5.0,5.0,8.0,13.0,6.0,4.0,99.0,3W,2024
2778,WUXI MAYA (IMPORTER: DYNAMO ELECTRIC P. LTD.),3.0,16.0,37.0,0.0,3.0,4.0,0.0,9.0,9.0,6.0,7.0,1.0,95.0,3W,2024
2779,WUXI NOOMA (IMPORTER: KKL HITECH EV),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3W,2024
2780,WUXI NOOMA (IMPORTER: SMARTNK  ELECTRIC VEHICLE),1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,8.0,3W,2024
2781,WUXI SAIGE ELECTRIC (IMPORTER: DELTA AUTOCORP LLP),25.0,22.0,19.0,13.0,7.0,10.0,12.0,8.0,5.0,2.0,7.0,3.0,133.0,3W,2024
2782,WUXI SAIGE ELECTRIC (IMPORTER: GLORIOUS DIGITAL),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3W,2024
2783,WUXI SAIGE (IMPORTER: DM GREEN ENERGY),1.0,4.0,3.0,1.0,3.0,9.0,3.0,3.0,1.0,3.0,6.0,1.0,38.0,3W,2024
2784,WUXI SAIGE (IMPORTER: ELECTRO-TECH),1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3W,2024
2785,WUXI SAIGE (IMPORTER: E-VISHWA ELECTOBIKE),1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3W,2024
2786,WUXI SAIGE (IMPORTER: KKL HITECH EV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3W,2024
2787,WUXI SAIGE (IMPORTER: NGAGE IMPEX),0.0,0.0,2.0,4.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,16.0,3W,2024
2788,WUXI SAIGE (IMPORTER: WARIVO MOTOR),270.0,0.0,0.0,0.0,0.0,4.0,7.0,17.0,10.0,5.0,5.0,14.0,332.0,3W,2024
2789,WUXI SAIGE (IMPORTER: ZELIO AUTO PVT.LTD.),3.0,2.0,4.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,26.0,3W,2024
2790,WUXI SHENGBAO (IMPORTER:ELECTRIC ONE ENERGY),3.0,7.0,5.0,13.0,8.0,4.0,5.0,6.0,9.0,7.0,3.0,4.0,74.0,3W,2024
2791,WUXI SHENGBAO (IMPORTER:SHEMA E-VEHICLE),0.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,2.0,2.0,0.0,0.0,52.0,3W,2024
2792,WUXI TENGHUI (IMPORTER: BOHRE ELECTRIC),1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3W,2024
2793,WUXI TENGHUI (IMPORTER: CAL-ON INDUSTRIES),0.0,4.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,3.0,5.0,25.0,3W,2024
2794,WUXI TENGHUI (IMPORTER: FEZORA INDIA),3.0,6.0,1.0,0.0,0.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,21.0,3W,2024
2795,WUXI TENGHUI (IMPORTER: FLYCON MOTORS),32.0,24.0,21.0,28.0,21.0,15.0,15.0,6.0,6.0,13.0,17.0,13.0,211.0,3W,2024
2796,WUXI TENGHUI (IMPORTER: FRANKLIN EV INDIA),0.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,8.0,7.0,3.0,2.0,31.0,3W,2024
2797,WUXI TENGHUI (IMPORTER: HOP ELECTRIC MOBILITY),26.0,31.0,25.0,39.0,11.0,24.0,12.0,6.0,4.0,4.0,9.0,7.0,198.0,3W,2024
2798,WUXI TENGHUI (IMPORTER: JAIDKA POWER),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,26.0,3W,2024
2799,WUXI TENGHUI (IMPORTER: JOZHI SERVICES),0.0,3.0,4.0,4.0,9.0,6.0,8.0,16.0,8.0,25.0,40.0,9.0,132.0,3W,2024
2800,WUXI TENGHUI (IMPORTER: RADHA MOBILITIES LLP),0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,3W,2024
2801,WUXI TENGHUI (IMPORTER: REMARK ELECTRIC),0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,3W,2024
2802,WUXI TENGHUI (IMPORTER: SEEKA E MOTORS),25.0,18.0,20.0,34.0,18.0,30.0,21.0,11.0,15.0,18.0,26.0,18.0,254.0,3W,2024
2803,WUXI TENGHUI INTERNATIONAL (IMPORTER: FEZORA),4.0,3.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,20.0,3W,2024
2804,WUXI TENGHUI INTERNATIONAL (IMPORTER: FRANKLIN EV),4.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,3W,2024
2805,WUXI TOURWE (IMPORTER: GOREEN E-MOBILITY),23.0,12.0,16.0,15.0,14.0,8.0,12.0,8.0,3.0,104.0,2.0,122.0,339.0,3W,2024
2806,WUXI YIZHILING (IMPORTER: HOMFEEL VEGH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,3W,2024
2807,XCMG CONSTRUCTION MACHINERY CO. LTD.,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,13.0,3W,2024
2808,XIDAA MOTO PVT LTD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3W,2024
2809,"XUZHOU CONSTRUCTION MACHINERY GROUP CO. LTD, CHINA",18.0,24.0,24.0,12.0,28.0,13.0,20.0,20.0,15.0,8.0,6.0,19.0,207.0,3W,2024
2810,XUZHOU CONSTRUCTION MACHINERY MANUFACTURING (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,9.0,10.0,34.0,3W,2024
2811,XYZ1,51.0,65.0,14.0,13.0,13.0,6.0,4.0,11.0,121.0,28.0,14.0,18.0,358.0,3W,2024
2812,XYZ2,11.0,16.0,4.0,1.0,0.0,0.0,1.0,2.0,14.0,3.0,1.0,0.0,53.0,3W,2024
2813,YAARI AUTOMOBILES PVT LTD,8.0,11.0,10.0,4.0,24.0,6.0,15.0,11.0,15.0,9.0,7.0,68.0,188.0,3W,2024
2814,YADEA TECHNOLOGY (IMPORTER: YULU BIKES),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3W,2024
2815,YAGYAPRIYAA CONSTRUCTION EQUIPMENT INDIA PVT LTD,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,10.0,3W,2024
2816,YANGGUANG LINGMU (IMPORTER: DAWNGATE BUSINESS),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3W,2024
2817,YANGGUANG LINGMU (IMPORTER: ECOINDIA),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3W,2024
2818,YANGGUANG LINGMU (IMPORTER: FLYCON MOTORS),31.0,12.0,12.0,17.0,9.0,7.0,7.0,6.0,1.0,2.0,9.0,6.0,119.0,3W,2024
2819,YANGGUANG LINGMU (IMPORTER: REMARK ELECTRIC),4.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,3W,2024
2820,YANGGUANG LINGMU (IMPORTER: XWLS ELECTRIC),2.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3W,2024
2821,YASH AGRO ENGINEERING WORKS,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,9.0,3W,2024
2822,YC ELECTRIC VEHICLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3W,2024
2823,YESH TRAILER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3W,2024
2824,YOUYAKU ELECTRIC (IMPORTER: HOUSTAN INNOVATION),30.0,17.0,20.0,7.0,12.0,13.0,10.0,18.0,12.0,4.0,10.0,25.0,178.0,3W,2024
2825,YOUYAKU ELECTRIC (IMPORTER:IME VEHICLES PVT LTD),39.0,48.0,66.0,15.0,25.0,19.0,17.0,18.0,3.0,10.0,5.0,1.0,266.0,3W,2024
2826,YOUYAKU ELECTRIC (IMPORTER:KRISHIKA EV INDIA),3.0,10.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,26.0,3W,2024
2827,YOUYAKU ELECTRIC (IMPORTER:NEWTRON ELECTRIC),14.0,7.0,11.0,11.0,10.0,7.0,6.0,1.0,5.0,4.0,1.0,0.0,77.0,3W,2024
2828,YOUYAKU ELECTRIC (IMPORTER:ONZO EV),3.0,2.0,11.0,7.0,2.0,10.0,2.0,1.0,1.0,0.0,1.0,6.0,46.0,3W,2024
2829,YOUYAKU ELECTRIC (IMPORTER: SASDAL ENTERPRISES),34.0,21.0,12.0,11.0,6.0,11.0,3.0,6.0,5.0,11.0,5.0,2.0,127.0,3W,2024
2830,YOUYAKU ELECTRIC (IMPORTER: SHEMA E-VEHICLE),0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,15.0,3W,2024
2831,YOUYAKU ELECTRIC (IMPORTER: SMOBILITY EV),0.0,0.0,1.0,0.0,0.0,27.0,8.0,7.0,0.0,6.0,12.0,11.0,72.0,3W,2024
2832,YOUYAKU ELECTRIC (IMPORTER: TVISI ELECTRIC),1.0,0.0,2.0,1.0,0.0,3.0,4.0,7.0,0.0,0.0,1.0,0.0,19.0,3W,2024
2833,YUVRAJ INTERNATIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,3W,2024
2834,ZAP (HK) (IMPORTER: IZANAU ELECTRIC),8.0,6.0,3.0,5.0,9.0,7.0,10.0,3.0,7.0,5.0,5.0,1.0,69.0,3W,2024
2835,ZAP (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD),1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3W,2024
2836,ZELIO AUTO PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,14.0,24.0,45.0,3W,2024
2837,ZENIAK INNOVATION INDIA LTD,251.0,289.0,252.0,271.0,291.0,418.0,828.0,669.0,838.0,752.0,672.0,0.0,0.0,3W,2024
2838,ZENMO PRIVATE LIMITED,0.0,0.0,0.0,63.0,191.0,100.0,90.0,52.0,101.0,160.0,7.0,238.0,0.0,3W,2024
2839,ZENTHIUM EV PVT LTD,103.0,110.0,115.0,67.0,60.0,71.0,85.0,71.0,85.0,109.0,148.0,132.0,0.0,3W,2024
2840,ZEOPLUS AXIS INDIA PVT. LTD.,444.0,394.0,478.0,418.0,545.0,540.0,676.0,667.0,657.0,660.0,627.0,621.0,0.0,3W,2024
2841,ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,3.0,12.0,9.0,2.0,17.0,8.0,4.0,6.0,4.0,7.0,7.0,0.0,79.0,3W,2024
2842,ZESAR MOTORS PVT LTD,7.0,0.0,1.0,1.0,4.0,6.0,0.0,5.0,32.0,17.0,3.0,2.0,78.0,3W,2024
2843,ZHEJIANG CFMOTO (IMPORTER: ADISHWAR AUTO),3.0,2.0,5.0,6.0,0.0,0.0,4.0,2.0,4.0,2.0,3.0,0.0,31.0,3W,2024
2844,ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),17.0,15.0,8.0,17.0,7.0,11.0,16.0,7.0,5.0,11.0,12.0,9.0,135.0,3W,2024
2845,ZHEJIANG LUYUAN (IMPORTER: DYNAM EV TECH),0.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,16.0,3W,2024
2846,ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO),1.0,1.0,2.0,2.0,4.0,2.0,7.0,6.0,3.0,2.0,8.0,0.0,38.0,3W,2024
2847,ZHEJIANG QIANJIANG (IMPORTER: ADISHWAR AUTO),12.0,16.0,21.0,16.0,19.0,19.0,18.0,19.0,24.0,38.0,20.0,18.0,240.0,3W,2024
2848,ZHEJIANG TIANYING  (IMPORTER: NEWTRON ELECTRIC),3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3W,2024
2849,ZHONGHUALONG (IMPORTER: POWORO PVT LTD),0.0,0.0,0.0,11.0,11.0,18.0,12.0,9.0,20.0,13.0,14.0,16.0,124.0,3W,2024
2850,ZHONGXING (IMPORTER:GREENO AUTOMOBILE),1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,9.0,3W,2024
2851,ZOHAN TRADERS AND BIG METRO,9.0,6.0,15.0,11.0,6.0,5.0,18.0,15.0,29.0,31.0,16.0,22.0,183.0,3W,2024
2852,ZOOMLION INDIA PVT LTD,10.0,16.0,16.0,14.0,12.0,16.0,19.0,6.0,8.0,17.0,16.0,13.0,163.0,3W,2024
2853,ZUBEDA TROLLY REPAIRING WORKS,0.0,2.0,0.0,2.0,15.0,10.0,4.0,1.0,1.0,1.0,0.0,0.0,36.0,3W,2024
2854,3EV INDUSTRIES PVT LTD,130.0,71.0,0.0,0.0,0.0,232.0,1.0,67.0,501.0,0.0,0.0,0.0,0.0,3W,2025
2855,3S INDUSTRIES PRIVATE LIMITED,155.0,106.0,105.0,186.0,142.0,129.0,107.0,21.0,951.0,0.0,0.0,0.0,0.0,3W,2025
2856,AADHYA ENTERPRISES,36.0,21.0,27.0,28.0,27.0,30.0,22.0,7.0,198.0,0.0,0.0,0.0,0.0,3W,2025
2857,AADITYA GARBAGE PRODUCTS PVT LTD,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,3W,2025
2858,AAHANA COMMERCE PVT LTD,391.0,385.0,401.0,421.0,483.0,517.0,601.0,144.0,0.0,0.0,0.0,0.0,0.0,3W,2025
2859,AAKK AUTO PVT LTD,15.0,4.0,3.0,24.0,9.0,7.0,7.0,7.0,76.0,0.0,0.0,0.0,0.0,3W,2025
2860,AARON INDUSTRIES,4.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,3W,2025
2861,ACCRETION POWER AUTOS,38.0,25.0,52.0,43.0,46.0,20.0,29.0,3.0,256.0,0.0,0.0,0.0,0.0,3W,2025
2862,ADAPT MOTORS PVT LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3W,2025
2863,ADIDEV TECHNOA PVT LTD,106.0,102.0,112.0,172.0,181.0,178.0,169.0,55.0,0.0,0.0,0.0,0.0,0.0,3W,2025
2864,ADITYA SAI INDUSTRIES,9.0,4.0,20.0,76.0,71.0,33.0,19.0,4.0,236.0,0.0,0.0,0.0,0.0,3W,2025
2865,ADM TECHNOLOGIES PVT. LTD.,39.0,24.0,6.0,5.0,3.0,3.0,4.0,2.0,86.0,0.0,0.0,0.0,0.0,3W,2025
